105,0.003085,0.023372,0.0267,0.023293,0.026457,"1,307,350","81,112,200",,
106,-0.000384,0.026496,0.028187,0.025269,0.026112,"2,200,490","91,952,300",,
107,-0.001136,0.026133,0.026884,0.024321,0.024997,"1,702,500","90,693,500",,
108,0.001685,0.024932,0.027287,0.024622,0.026617,"1,030,100","86,525,100",,
109,0.002937,0.026445,0.029673,0.024033,0.029382,"1,748,810","91,777,400",,
110,-0.000665,0.029494,0.029789,0.027441,0.028829,"2,145,970","102,358,000",,
111,-0.001705,0.028851,0.02908,0.026917,0.027146,"1,521,100","100,126,000",,
112,0.001703,0.027116,0.028935,0.025202,0.028819,"1,658,160","94,105,900",,
113,-0.001431,0.028833,0.029112,0.026562,0.027402,"2,075,060","100,063,000",,
114,-0.000643,0.027438,0.027918,0.026446,0.026795,"1,425,160","95,224,700",,
115,-0.000976,0.026775,0.02682,0.024857,0.025799,"1,511,950","92,920,800",,
116,-0.000120,0.025894,0.026583,0.024905,0.025774,"1,432,060","89,863,300",,
117,-0.000285,0.025612,0.026747,0.023301,0.025327,"1,781,260","88,884,800",,
118,0.001598,0.025219,0.028666,0.024092,0.026817,"2,305,600","87,521,100",,
119,0.001678,0.026684,0.028417,0.025413,0.028362,"2,677,510","92,605,500",,
120,0.001229,0.028444,0.029689,0.027967,0.029673,"2,524,840","98,716,000",,
121,0.004135,0.029697,0.035528,0.029697,0.033832,"4,504,730","103,061,000",,
122,0.002695,0.03412,0.040257,0.033647,0.036815,"5,564,870","118,413,000",,
123,0.000564,0.036921,0.038941,0.034615,0.037485,"4,638,100","128,135,000",,
124,-0.000010,0.037647,0.038575,0.036098,0.037637,"2,666,950","130,654,000",,
125,0.002485,0.037788,0.041939,0.037685,0.040273,"4,344,070","131,143,000",,
126,0.001839,0.040426,0.045774,0.039679,0.042265,"7,462,620","140,297,000",,
127,-0.010417,0.043022,0.043372,0.031085,0.032605,"8,275,120","149,307,000",,
128,-0.002088,0.032412,0.033565,0.02964,0.030324,"4,693,610","112,486,000",,
129,0.000765,0.030283,0.032085,0.029976,0.031048,"2,622,370","105,098,000",,
130,-0.000228,0.031288,0.032246,0.030819,0.03106,"2,305,140","108,584,000",,
131,-0.001930,0.031127,0.031212,0.029197,0.029197,"2,313,630","108,025,000",,
132,0.000808,0.029303,0.030821,0.029145,0.030111,"2,258,890","101,696,000",,
133,0.001657,0.030055,0.032597,0.029621,0.031712,"2,875,290","104,304,000",,
134,0.001072,0.03175,0.035668,0.031485,0.032822,"3,237,960","110,189,000",,
135,-0.003416,0.032878,0.033384,0.02902,0.029462,"2,646,500","114,101,000",,
136,-0.000534,0.029264,0.030503,0.028369,0.02873,"2,102,750","101,560,000",,
137,-0.002507,0.028631,0.028804,0.024861,0.026124,"3,201,060","99,363,500",,
138,0.001747,0.026348,0.028338,0.025727,0.028095,"1,907,080","91,440,500",,
139,0.000085,0.028177,0.028591,0.02719,0.028262,"1,993,910","97,788,900",,
140,0.001708,0.028286,0.030313,0.028286,0.029994,"2,911,890","98,166,500",,
141,-0.001257,0.030009,0.030853,0.027754,0.028752,"3,161,400","104,144,000",,
142,-0.000948,0.028685,0.028685,0.027414,0.027737,"2,033,730","99,550,000",,
143,0.001296,0.0276,0.029278,0.027587,0.028896,"2,630,650","95,786,700",,
144,-0.000043,0.028817,0.029672,0.028356,0.028774,"1,966,110","100,009,000",,
145,0.005297,0.028768,0.034496,0.028486,0.034065,"6,326,260","99,840,100",,
146,0.001118,0.033935,0.037379,0.030649,0.035053,"6,707,380","117,770,000",,
147,0.000026,0.035109,0.03921,0.032842,0.035135,"6,115,370","121,845,000",,
148,-0.003755,0.03548,0.036236,0.031725,0.031725,"3,272,790","123,134,000",,
149,-0.000199,0.03177,0.032799,0.029204,0.031571,"3,649,790","110,257,000",,
150,0.003733,0.03159,0.035323,0.031289,0.035323,"2,780,840","109,632,000",,
151,0.000754,0.035256,0.037348,0.03302,0.03601,"4,167,220","122,355,000",,
152,0.003306,0.036021,0.040256,0.03581,0.039327,"7,607,620","125,010,000",,
153,0.014385,0.039328,0.053713,0.036552,0.053713,"11,868,900","136,487,000",,
154,-0.010509,0.053928,0.074753,0.042654,0.043419,"50,373,800","187,156,000",,
155,0.003848,0.045642,0.054911,0.04516,0.04949,"19,484,400","158,401,000",,
156,0.017959,0.049179,0.068213,0.048491,0.067138,"22,086,700","170,675,000",,
157,0.008791,0.066502,0.079028,0.066502,0.075293,"49,889,500","230,794,000",,
158,-0.000860,0.075054,0.07968,0.070827,0.074194,"24,985,300","260,475,000",,
159,0.001814,0.074413,0.079118,0.069998,0.076227,"20,127,500","258,248,000",,
160,-0.003557,0.076318,0.076318,0.071055,0.072761,"17,193,400","264,861,000",,
161,-0.006426,0.072235,0.07398,0.063621,0.065809,"20,846,600","250,691,000",,
162,-0.009810,0.065601,0.066549,0.055451,0.055791,"18,380,600","227,665,000",,
163,0.007250,0.055793,0.065482,0.049758,0.063043,"22,371,700","193,628,000",,
164,-0.003744,0.063138,0.066246,0.057574,0.059394,"13,767,400","219,119,000",,
165,-0.007007,0.059381,0.059381,0.045493,0.052374,"15,046,900","206,080,000",,
166,0.007767,0.055131,0.062953,0.055131,0.062898,"22,472,600","191,331,000",,
167,0.000251,0.063384,0.064576,0.058488,0.063635,"18,127,000","219,975,000",,
168,-0.001261,0.063927,0.067685,0.05833,0.062666,"17,604,700","221,857,000",,
169,0.012867,0.062589,0.07762,0.062035,0.075456,"30,173,000","217,215,000",,
170,-0.004191,0.076486,0.076486,0.064838,0.072295,"20,971,500","265,443,000",,
171,0.049823,0.072162,0.125745,0.072162,0.121985,"83,148,700","250,436,000",,
172,0.046193,0.119289,0.195791,0.115233,0.165482,"128,434,000","413,990,000",,
173,0.009112,0.167856,0.178796,0.164151,0.176968,"36,666,100","582,542,000",,
174,0.022958,0.177677,0.221405,0.175661,0.200635,"52,049,700","616,624,000",,
175,-0.021620,0.209063,0.212079,0.165274,0.187443,"45,051,500","725,549,000",,
176,-0.007499,0.186045,0.197555,0.169158,0.178546,"30,463,400","645,668,000",,
177,-0.038543,0.178541,0.180141,0.104723,0.139998,"34,209,900","619,624,000",,
178,0.002949,0.142776,0.157339,0.136804,0.145725,"19,481,000","495,501,000",,
179,-0.006784,0.146348,0.146348,0.122442,0.139564,"16,645,600","507,898,000",,
180,0.001415,0.140301,0.145707,0.129764,0.141716,"25,580,000","486,913,000",,
181,-0.002370,0.141902,0.144642,0.133395,0.139532,"25,278,200","492,468,000",,
182,0.017319,0.140176,0.167829,0.13537,0.157495,"60,464,100","486,480,000",,
,0.049823,,,,,,,,
,-0.038543,,,,,,,,
